Date,Open,High,Low,Close,Volume
20230524 10:00:00 America/New_York,158.32,158.32,158.13,158.2,1536
20230524 11:00:00 America/New_York,158.2,158.2,158.2,158.2,0
20230524 12:00:00 America/New_York,158.2,158.2,158.2,158.2,0
20230524 13:00:00 America/New_York,158.31,158.64,158.29,158.64,1569
20230524 14:00:00 America/New_York,158.32,158.33,158.32,158.32,200
20230524 15:00:00 America/New_York,158.33,158.8,158.33,158.43,735
20230525 09:30:00 America/New_York,157.01,157.01,156.55,156.55,209
20230525 10:00:00 America/New_York,155.82,155.83,155.82,155.83,300
20230525 11:00:00 America/New_York,155.83,155.83,155.83,155.83,0
20230525 12:00:00 America/New_York,155.83,155.83,155.83,155.83,0
20230525 13:00:00 America/New_York,155.14,155.15,154.98,154.98,857
20230525 14:00:00 America/New_York,155.28,155.28,155.28,155.28,100
20230525 15:00:00 America/New_York,155.0,155.61,155.0,155.6,857
20230526 09:30:00 America/New_York,155.54,155.54,155.54,155.54,423
20230526 10:00:00 America/New_York,155.55,155.55,155.55,155.55,112
20230526 11:00:00 America/New_York,155.75,155.76,155.46,155.46,718
20230526 12:00:00 America/New_York,155.46,155.46,155.46,155.46,0
20230526 13:00:00 America/New_York,155.46,155.46,155.46,155.46,0
20230526 14:00:00 America/New_York,155.31,155.31,155.31,155.31,105
20230526 15:00:00 America/New_York,155.94,155.99,155.94,155.94,333
20230530 09:30:00 America/New_York,155.95,155.95,155.95,155.95,285
20230530 10:00:00 America/New_York,155.82,155.82,155.66,155.67,335
20230530 11:00:00 America/New_York,154.77,154.77,154.58,154.59,1387
20230530 12:00:00 America/New_York,155.05,155.05,155.04,155.05,124
20230530 13:00:00 America/New_York,154.86,154.96,154.81,154.81,443
20230530 14:00:00 America/New_York,154.81,154.81,154.81,154.81,0
20230530 15:00:00 America/New_York,154.81,154.81,154.81,154.81,0
20230531 09:30:00 America/New_York,154.63,154.79,154.62,154.79,200
20230531 10:00:00 America/New_York,154.07,154.08,153.92,153.92,470
20230531 11:00:00 America/New_York,153.89,154.32,153.88,154.32,1628
20230531 12:00:00 America/New_York,154.32,154.32,154.32,154.32,0
20230531 13:00:00 America/New_York,154.32,154.32,154.32,154.32,0
20230531 14:00:00 America/New_York,155.12,155.13,154.92,154.96,580
20230531 15:00:00 America/New_York,155.13,155.18,154.74,154.74,553
20230601 10:00:00 America/New_York,154.54,154.54,154.54,154.54,100
20230601 11:00:00 America/New_York,154.54,154.54,154.54,154.54,0
20230601 12:00:00 America/New_York,155.17,155.19,155.17,155.19,2588
20230601 13:00:00 America/New_York,155.19,155.19,155.19,155.19,0
20230601 14:00:00 America/New_York,155.29,155.29,155.28,155.29,116
20230601 15:00:00 America/New_York,155.21,155.22,155.06,155.07,500
20230602 09:30:00 America/New_York,156.41,156.41,156.41,156.41,242
20230602 10:00:00 America/New_York,156.59,156.59,156.59,156.59,1000
20230602 11:00:00 America/New_York,157.18,157.18,157.18,157.18,100
20230602 12:00:00 America/New_York,157.18,157.18,157.18,157.18,0
20230602 13:00:00 America/New_York,157.75,157.76,157.75,157.75,249
20230602 14:00:00 America/New_York,157.69,157.69,157.69,157.69,102
20230602 15:00:00 America/New_York,157.72,157.97,157.71,157.93,962
20230605 09:30:00 America/New_York,157.81,157.82,157.81,157.81,254
20230605 10:00:00 America/New_York,157.74,157.75,157.74,157.74,1000
20230605 11:00:00 America/New_York,157.91,157.91,157.91,157.91,150
20230605 12:00:00 America/New_York,158.54,158.54,158.54,158.54,100
20230605 13:00:00 America/New_York,158.54,158.54,158.54,158.54,0
20230605 14:00:00 America/New_York,158.32,158.35,158.31,158.33,2951
20230605 15:00:00 America/New_York,158.24,158.24,158.22,158.23,765
20230606 11:00:00 America/New_York,158.51,158.51,158.51,158.51,252
20230606 12:00:00 America/New_York,158.45,158.45,158.44,158.45,200
20230606 13:00:00 America/New_York,157.78,157.79,157.78,157.78,250
20230606 14:00:00 America/New_York,157.7,157.7,157.69,157.7,685
20230606 15:00:00 America/New_York,158.0,158.0,158.0,158.0,200
20230607 09:30:00 America/New_York,157.71,157.71,157.71,157.71,256
20230607 10:00:00 America/New_York,157.0,157.08,157.0,157.0,3601
20230607 11:00:00 America/New_York,157.35,158.06,157.35,158.06,376
20230607 12:00:00 America/New_York,157.76,157.77,157.76,157.76,262
20230607 13:00:00 America/New_York,157.76,157.76,157.76,157.76,0
20230607 14:00:00 America/New_York,157.76,157.76,157.76,157.76,0
20230607 15:00:00 America/New_York,157.83,157.84,157.48,157.48,200
20230608 09:30:00 America/New_York,157.4,157.4,157.4,157.4,199
20230608 10:00:00 America/New_York,157.46,157.47,157.4,157.46,596
20230608 11:00:00 America/New_York,157.46,157.46,157.46,157.46,0
20230608 12:00:00 America/New_York,157.94,157.94,157.94,157.94,104
20230608 13:00:00 America/New_York,157.94,157.94,157.94,157.94,0
20230608 14:00:00 America/New_York,157.74,158.1,157.67,158.1,1186
20230608 15:00:00 America/New_York,158.19,158.28,158.09,158.12,1138
20230609 09:30:00 America/New_York,158.45,158.45,157.01,157.02,399
20230609 10:00:00 America/New_York,157.64,157.76,157.21,157.31,1222
20230609 11:00:00 America/New_York,156.99,157.54,156.57,156.66,798
20230609 12:00:00 America/New_York,156.72,156.72,156.72,156.72,200
20230609 13:00:00 America/New_York,156.72,156.72,156.72,156.72,0
20230609 14:00:00 America/New_York,156.72,156.72,156.72,156.72,0
20230609 15:00:00 America/New_York,157.09,157.1,157.09,157.09,250
20230612 09:30:00 America/New_York,157.78,157.78,157.51,157.51,381
20230612 10:00:00 America/New_York,158.0,158.38,158.0,158.37,1244
20230612 11:00:00 America/New_York,158.5,158.5,158.33,158.33,500
20230612 12:00:00 America/New_York,158.65,158.65,158.65,158.65,125
20230612 13:00:00 America/New_York,158.65,158.65,158.65,158.65,0
20230612 14:00:00 America/New_York,158.65,158.65,158.65,158.65,0
20230612 15:00:00 America/New_York,158.74,158.75,158.74,158.74,220
20230613 10:00:00 America/New_York,159.64,159.64,159.64,159.64,300
20230613 11:00:00 America/New_York,159.5,159.5,159.5,159.5,110
20230613 12:00:00 America/New_York,160.06,160.06,160.05,160.05,214
20230613 13:00:00 America/New_York,160.05,160.05,160.05,160.05,0
20230613 14:00:00 America/New_York,160.1,160.1,160.09,160.1,1385
20230613 15:00:00 America/New_York,160.36,160.37,160.36,160.36,300
20230614 09:30:00 America/New_York,160.75,160.75,160.75,160.75,100
20230614 10:00:00 America/New_York,159.81,159.89,159.81,159.88,322
20230614 11:00:00 America/New_York,160.16,160.17,159.82,159.83,400
20230614 12:00:00 America/New_York,159.83,159.83,159.83,159.83,0
20230614 13:00:00 America/New_York,159.34,159.35,159.29,159.29,290
20230614 14:00:00 America/New_York,158.66,158.97,158.65,158.86,1102
20230614 15:00:00 America/New_York,159.7,159.7,159.22,159.22,1052
20230615 09:30:00 America/New_York,158.71,159.39,158.71,159.39,322
20230615 10:00:00 America/New_York,159.3,159.3,159.29,159.3,155
20230615 11:00:00 America/New_York,160.23,160.26,160.23,160.26,519
20230615 12:00:00 America/New_York,160.45,160.45,160.45,160.45,125
20230615 13:00:00 America/New_York,160.98,160.99,160.88,160.89,240
20230615 14:00:00 America/New_York,161.43,161.43,161.42,161.43,100
20230615 15:00:00 America/New_York,161.42,161.42,161.42,161.42,127
20230616 09:30:00 America/New_York,162.09,162.4,162.09,162.4,247
20230616 10:00:00 America/New_York,162.4,162.4,161.86,161.87,321
20230616 11:00:00 America/New_York,161.87,161.87,161.87,161.87,0
20230616 12:00:00 America/New_York,161.62,161.9,161.52,161.9,405
20230616 13:00:00 America/New_York,161.9,161.91,161.9,161.9,316
20230616 14:00:00 America/New_York,161.34,161.34,161.29,161.29,324
20230616 15:00:00 America/New_York,161.17,161.17,161.17,161.17,134
20230620 09:30:00 America/New_York,160.93,160.93,159.4,159.51,1491
20230620 10:00:00 America/New_York,159.44,159.66,159.44,159.66,900
20230620 11:00:00 America/New_York,159.37,159.38,159.37,159.37,200
20230620 12:00:00 America/New_York,160.16,160.17,160.16,160.16,1100
20230620 13:00:00 America/New_York,160.12,160.47,160.11,160.11,1350
20230620 14:00:00 America/New_York,160.01,160.17,159.98,159.98,420
20230620 15:00:00 America/New_York,160.08,160.08,159.69,159.69,242
20230621 09:30:00 America/New_York,159.36,159.36,159.36,159.36,454
20230621 10:00:00 America/New_York,158.74,158.9,158.48,158.9,1235
20230621 11:00:00 America/New_York,158.31,158.82,158.3,158.62,2469
20230621 12:00:00 America/New_York,158.75,158.78,158.66,158.66,607
20230621 13:00:00 America/New_York,158.27,158.27,158.26,158.27,100
20230621 14:00:00 America/New_York,158.62,158.62,158.62,158.62,125
20230621 15:00:00 America/New_York,158.84,158.84,158.3,158.3,1865
20230622 09:30:00 America/New_York,157.56,158.57,157.56,158.57,629
20230622 10:00:00 America/New_York,158.23,158.51,158.22,158.26,400
20230622 11:00:00 America/New_York,158.26,158.26,158.26,158.26,0
20230622 12:00:00 America/New_York,158.26,158.26,158.26,158.26,0
20230622 13:00:00 America/New_York,158.26,158.26,158.26,158.26,0
20230622 14:00:00 America/New_York,159.16,159.17,158.92,158.92,4500
20230622 15:00:00 America/New_York,158.85,158.93,158.62,158.93,1200
20230623 09:30:00 America/New_York,157.79,157.79,157.69,157.69,355
20230623 10:00:00 America/New_York,157.69,157.69,157.69,157.69,0
20230623 11:00:00 America/New_York,156.85,157.08,156.85,157.08,265
20230623 12:00:00 America/New_York,157.08,157.08,157.08,157.08,0
20230623 13:00:00 America/New_York,157.86,157.86,157.72,157.72,350
20230623 14:00:00 America/New_York,157.6,157.8,157.44,157.44,742
20230623 15:00:00 America/New_York,157.37,157.66,157.0,157.0,926
20230626 09:30:00 America/New_York,157.38,157.38,155.87,155.9,1480
20230626 10:00:00 America/New_York,155.23,156.28,155.23,156.27,561
20230626 11:00:00 America/New_York,156.28,156.28,156.28,156.28,100
20230626 12:00:00 America/New_York,156.28,156.28,156.28,156.28,0
20230626 13:00:00 America/New_York,156.51,156.52,156.51,156.51,125
20230626 14:00:00 America/New_York,156.23,156.54,156.19,156.54,617
20230626 15:00:00 America/New_York,156.43,156.43,156.43,156.43,300
20230627 09:30:00 America/New_York,155.94,155.94,154.44,154.44,1687
20230627 10:00:00 America/New_York,154.35,154.45,154.24,154.45,402
20230627 11:00:00 America/New_York,154.41,154.47,154.41,154.47,225
20230627 12:00:00 America/New_York,154.47,154.47,154.47,154.47,0
20230627 13:00:00 America/New_York,154.47,154.47,154.47,154.47,0
20230627 14:00:00 America/New_York,154.75,154.75,154.43,154.43,399
20230627 15:00:00 America/New_York,154.58,154.58,153.85,154.24,4120
20230628 09:30:00 America/New_York,153.59,153.63,153.59,153.63,599
20230628 10:00:00 America/New_York,153.96,154.25,153.96,154.25,456
20230628 11:00:00 America/New_York,154.25,154.25,154.25,154.25,0
20230628 12:00:00 America/New_York,154.59,154.64,154.59,154.64,417
20230628 13:00:00 America/New_York,154.51,154.51,154.51,154.51,100
20230628 14:00:00 America/New_York,154.58,154.65,154.58,154.65,372
20230628 15:00:00 America/New_York,154.51,154.98,154.51,154.98,1436
20230629 10:00:00 America/New_York,155.06,155.07,154.58,154.58,267
20230629 11:00:00 America/New_York,155.05,155.05,155.03,155.03,694
20230629 12:00:00 America/New_York,155.3,155.39,155.29,155.39,300
20230629 13:00:00 America/New_York,155.0,155.07,155.0,155.06,615
20230629 14:00:00 America/New_York,154.5,154.81,154.5,154.81,294
20230629 15:00:00 America/New_York,154.69,154.85,154.65,154.73,780
20230630 09:30:00 America/New_York,155.31,156.35,155.31,156.35,573
20230630 10:00:00 America/New_York,156.18,156.18,155.85,155.85,312
20230630 11:00:00 America/New_York,156.0,156.0,155.99,156.0,178
20230630 12:00:00 America/New_York,156.1,156.36,156.1,156.21,1141
20230630 13:00:00 America/New_York,156.22,156.23,156.06,156.06,395
20230630 14:00:00 America/New_York,156.05,156.15,156.05,156.15,398
20230630 15:00:00 America/New_York,156.11,156.18,156.09,156.09,649
20230703 09:30:00 America/New_York,156.06,156.06,155.03,155.03,1375
20230703 10:00:00 America/New_York,155.26,155.68,155.04,155.05,691
20230703 11:00:00 America/New_York,155.05,155.05,155.05,155.05,0
20230703 12:00:00 America/New_York,155.54,155.87,155.54,155.86,277
20230705 09:30:00 America/New_York,155.89,156.53,155.89,156.53,1848
20230705 10:00:00 America/New_York,156.41,156.49,155.78,155.78,783
20230705 11:00:00 America/New_York,155.78,155.78,155.78,155.78,0
20230705 12:00:00 America/New_York,155.87,155.94,155.86,155.94,435
20230705 13:00:00 America/New_York,155.84,155.85,155.84,155.84,220
20230705 14:00:00 America/New_York,155.84,155.84,155.84,155.84,0
20230705 15:00:00 America/New_York,156.44,156.44,156.3,156.3,300
20230706 09:30:00 America/New_York,154.87,154.87,154.87,154.87,270
20230706 10:00:00 America/New_York,153.4,153.8,153.4,153.74,1729
20230706 11:00:00 America/New_York,153.83,153.98,153.83,153.98,283
20230706 12:00:00 America/New_York,154.25,154.25,154.25,154.25,100
20230706 13:00:00 America/New_York,154.47,154.52,154.43,154.52,500
20230706 14:00:00 America/New_York,154.52,154.52,154.52,154.52,0
20230706 15:00:00 America/New_York,154.37,154.37,154.26,154.26,836
20230707 09:30:00 America/New_York,154.49,154.49,153.9,154.13,1433
20230707 10:00:00 America/New_York,153.72,153.72,153.65,153.65,602
20230707 11:00:00 America/New_York,153.28,153.29,152.54,152.54,360
20230707 12:00:00 America/New_York,152.92,153.28,152.92,153.22,340
20230707 13:00:00 America/New_York,153.22,153.22,153.22,153.22,0
20230707 14:00:00 America/New_York,153.24,153.25,153.24,153.24,237
20230707 15:00:00 America/New_York,153.16,153.19,152.59,152.59,1138
20230710 09:30:00 America/New_York,152.62,153.67,152.62,153.67,742
20230710 10:00:00 America/New_York,154.81,154.81,154.81,154.81,382
20230710 11:00:00 America/New_York,155.49,155.49,155.49,155.49,200
20230710 12:00:00 America/New_York,155.44,155.53,155.44,155.53,400
20230710 13:00:00 America/New_York,155.53,155.53,155.53,155.53,0
20230710 14:00:00 America/New_York,155.87,155.87,155.86,155.87,100
20230710 15:00:00 America/New_York,155.52,155.59,155.36,155.59,1565
20230711 09:30:00 America/New_York,155.41,155.41,155.13,155.13,420
20230711 10:00:00 America/New_York,155.13,155.13,155.13,155.13,0
20230711 11:00:00 America/New_York,155.47,155.48,155.47,155.48,200
20230711 12:00:00 America/New_York,155.68,155.68,155.24,155.25,501
20230711 13:00:00 America/New_York,154.9,154.9,154.9,154.9,120
20230711 14:00:00 America/New_York,154.9,154.9,154.9,154.9,0
20230711 15:00:00 America/New_York,155.08,155.56,155.07,155.5,689
20230712 09:30:00 America/New_York,156.42,156.42,156.4,156.4,445
20230712 10:00:00 America/New_York,157.05,157.61,157.05,157.61,350
20230712 11:00:00 America/New_York,157.7,157.84,157.05,157.05,1730
20230712 12:00:00 America/New_York,157.05,157.05,157.05,157.05,0
20230712 13:00:00 America/New_York,157.29,157.29,157.22,157.29,300
20230712 14:00:00 America/New_York,157.29,157.29,157.29,157.29,0
20230712 15:00:00 America/New_York,156.83,157.03,156.82,156.97,400
20230713 09:30:00 America/New_York,157.54,157.66,157.54,157.65,243
20230713 10:00:00 America/New_York,157.65,157.65,157.65,157.65,0
20230713 11:00:00 America/New_York,157.55,157.76,157.55,157.76,257
20230713 12:00:00 America/New_York,157.76,157.76,157.76,157.76,0
20230713 13:00:00 America/New_York,157.92,157.97,157.92,157.92,530
20230713 14:00:00 America/New_York,158.0,158.0,157.84,157.87,2053
20230713 15:00:00 America/New_York,157.52,157.89,157.51,157.89,580
20230714 12:00:00 America/New_York,157.23,157.24,157.23,157.23,100
20230714 13:00:00 America/New_York,157.36,157.37,157.36,157.36,348
20230714 14:00:00 America/New_York,157.36,157.36,157.36,157.36,0
20230714 15:00:00 America/New_York,157.38,157.38,157.38,157.38,100
20230717 09:30:00 America/New_York,158.57,158.57,158.57,158.57,1034
20230717 10:00:00 America/New_York,159.98,159.98,159.97,159.98,1220
20230717 11:00:00 America/New_York,159.98,159.98,159.98,159.98,200
20230717 12:00:00 America/New_York,160.05,160.15,159.83,159.83,480
20230717 13:00:00 America/New_York,159.71,159.78,159.71,159.78,248
20230717 14:00:00 America/New_York,159.78,159.78,159.78,159.78,0
20230717 15:00:00 America/New_York,159.87,159.87,159.46,159.5,725
20230718 09:30:00 America/New_York,159.9,160.75,159.9,160.75,953
20230718 10:00:00 America/New_York,160.71,161.09,160.67,161.09,1861
20230718 11:00:00 America/New_York,161.08,161.08,160.67,160.67,1502
20230718 12:00:00 America/New_York,159.98,160.0,159.69,159.69,1025
20230718 13:00:00 America/New_York,159.69,159.69,159.69,159.69,0
20230718 14:00:00 America/New_York,159.69,159.69,159.69,159.69,0
20230718 15:00:00 America/New_York,160.21,160.53,160.21,160.46,1601
20230719 09:30:00 America/New_York,162.24,162.45,162.13,162.13,662
20230719 10:00:00 America/New_York,162.35,162.35,162.35,162.35,200
20230719 11:00:00 America/New_York,162.3,162.3,162.3,162.3,100
20230719 12:00:00 America/New_York,162.3,162.3,162.3,162.3,0
20230719 13:00:00 America/New_York,161.84,161.84,161.83,161.84,101
20230719 14:00:00 America/New_York,161.78,161.9,161.63,161.9,3377
20230719 15:00:00 America/New_York,161.81,161.92,161.81,161.91,534
20230720 09:30:00 America/New_York,161.43,162.51,161.43,162.05,428
20230720 10:00:00 America/New_York,162.01,162.02,162.01,162.01,200
20230720 11:00:00 America/New_York,162.01,162.01,162.01,162.01,0
20230720 12:00:00 America/New_York,162.75,162.75,162.44,162.44,354
20230720 13:00:00 America/New_York,162.23,162.37,162.23,162.37,307
20230720 14:00:00 America/New_York,161.99,161.99,161.78,161.79,315
20230720 15:00:00 America/New_York,162.08,162.09,161.58,161.58,674
20230721 09:30:00 America/New_York,162.36,162.36,162.2,162.2,259
20230721 10:00:00 America/New_York,162.08,162.25,162.08,162.25,603
20230721 11:00:00 America/New_York,162.25,162.25,162.25,162.25,0
20230721 12:00:00 America/New_York,162.25,162.25,162.25,162.25,0
20230721 13:00:00 America/New_York,163.52,163.57,163.52,163.56,300
20230721 14:00:00 America/New_York,163.82,163.82,163.7,163.71,406
20230721 15:00:00 America/New_York,163.66,163.77,163.42,163.42,803
20230724 09:30:00 America/New_York,162.54,162.8,162.3,162.31,1394
20230724 10:00:00 America/New_York,161.89,161.89,161.84,161.84,420
20230724 11:00:00 America/New_York,161.68,161.82,161.68,161.82,655
20230724 12:00:00 America/New_York,161.22,161.33,161.22,161.33,250
20230724 13:00:00 America/New_York,161.33,161.33,161.33,161.33,0
20230724 14:00:00 America/New_York,161.45,161.45,161.34,161.34,437
20230724 15:00:00 America/New_York,161.18,161.18,161.16,161.16,267
20230725 09:30:00 America/New_York,161.06,162.16,161.06,162.16,879
20230725 10:00:00 America/New_York,162.16,162.16,162.16,162.16,0
20230725 11:00:00 America/New_York,161.6,161.6,161.6,161.6,107
20230725 12:00:00 America/New_York,161.6,161.6,161.6,161.6,0
20230725 13:00:00 America/New_York,161.6,161.6,161.6,161.6,0
20230725 14:00:00 America/New_York,161.93,161.94,161.93,161.93,200
20230725 15:00:00 America/New_York,161.93,161.93,161.93,161.93,0
20230726 09:30:00 America/New_York,160.65,160.66,160.14,160.14,450
20230726 10:00:00 America/New_York,160.14,160.14,160.14,160.14,0
20230726 11:00:00 America/New_York,160.84,160.85,160.84,160.84,100
20230726 12:00:00 America/New_York,160.84,160.84,160.84,160.84,0
20230726 13:00:00 America/New_York,160.78,160.78,160.77,160.78,100
20230726 14:00:00 America/New_York,160.78,160.78,160.78,160.78,0
20230726 15:00:00 America/New_York,160.78,160.78,160.78,160.78,0
20230727 09:30:00 America/New_York,162.12,162.12,162.12,162.12,101
20230727 10:00:00 America/New_York,161.51,161.67,161.07,161.07,1338
20230727 11:00:00 America/New_York,161.28,161.46,161.28,161.46,225
20230727 12:00:00 America/New_York,161.81,161.82,161.72,161.72,1620
20230727 13:00:00 America/New_York,161.4,161.4,161.4,161.4,100
20230727 14:00:00 America/New_York,160.98,161.04,160.98,161.03,400
20230727 15:00:00 America/New_York,160.16,160.16,160.16,160.16,112
20230728 12:00:00 America/New_York,161.77,161.81,161.77,161.81,1084
20230728 13:00:00 America/New_York,161.67,161.67,161.49,161.49,858
20230728 14:00:00 America/New_York,161.49,161.49,161.49,161.49,0
20230728 15:00:00 America/New_York,161.86,162.04,161.86,162.03,1015
20230731 09:30:00 America/New_York,162.11,162.11,161.59,161.77,1071
20230731 10:00:00 America/New_York,161.77,161.77,161.77,161.77,0
20230731 11:00:00 America/New_York,161.07,161.08,161.07,161.07,180
20230731 12:00:00 America/New_York,160.89,160.95,160.89,160.95,228
20230731 13:00:00 America/New_York,160.99,160.99,160.98,160.99,105
20230731 14:00:00 America/New_York,160.71,160.85,160.71,160.84,215
20230731 15:00:00 America/New_York,160.84,160.84,160.84,160.84,0
20230801 09:30:00 America/New_York,160.31,160.31,160.04,160.04,327
20230801 10:00:00 America/New_York,159.0,159.03,158.99,158.99,914
20230801 11:00:00 America/New_York,158.99,158.99,158.99,158.99,0
20230801 12:00:00 America/New_York,158.55,158.55,158.55,158.55,100
20230801 13:00:00 America/New_York,158.91,158.91,158.91,158.91,1000
20230801 14:00:00 America/New_York,158.91,158.91,158.91,158.91,0
20230801 15:00:00 America/New_York,158.91,158.91,158.91,158.91,0
20230802 09:30:00 America/New_York,158.69,158.69,158.69,158.69,371
20230802 10:00:00 America/New_York,157.46,157.46,157.46,157.46,100
20230802 11:00:00 America/New_York,158.12,158.13,158.12,158.12,3326
20230802 12:00:00 America/New_York,157.93,157.94,157.93,157.93,100
20230802 13:00:00 America/New_York,158.25,158.25,158.24,158.25,213
20230802 14:00:00 America/New_York,158.25,158.25,158.25,158.25,0
20230802 15:00:00 America/New_York,157.61,157.64,157.6,157.63,1250
20230803 09:30:00 America/New_York,158.17,158.58,158.17,158.57,402
20230803 10:00:00 America/New_York,158.32,158.32,158.12,158.12,200
20230803 11:00:00 America/New_York,158.06,158.06,158.06,158.06,100
20230803 12:00:00 America/New_York,158.3,158.3,158.3,158.3,100
20230803 13:00:00 America/New_York,158.3,158.3,158.3,158.3,0
20230803 14:00:00 America/New_York,158.39,158.4,158.39,158.39,508
20230803 15:00:00 America/New_York,158.39,158.39,158.39,158.39,0
20230804 09:30:00 America/New_York,158.47,159.77,158.47,159.55,782
20230804 10:00:00 America/New_York,159.55,159.55,159.55,159.55,0
20230804 11:00:00 America/New_York,159.98,159.98,159.98,159.98,172
20230804 12:00:00 America/New_York,160.51,160.51,160.51,160.51,100
20230804 13:00:00 America/New_York,160.72,160.79,160.71,160.78,625
20230804 14:00:00 America/New_York,160.42,160.43,159.42,159.43,298
20230804 15:00:00 America/New_York,159.25,159.25,159.15,159.17,772
20230807 09:30:00 America/New_York,158.41,158.41,157.97,158.13,1059
20230807 10:00:00 America/New_York,158.5,158.5,158.5,158.5,300
20230807 11:00:00 America/New_York,158.29,158.3,158.29,158.29,200
20230807 12:00:00 America/New_York,158.83,158.95,158.82,158.95,700
20230807 13:00:00 America/New_York,158.95,158.95,158.95,158.95,0
20230807 14:00:00 America/New_York,159.03,159.04,158.97,159.0,55146
20230807 15:00:00 America/New_York,159.14,159.19,159.06,159.06,2942
20230808 09:30:00 America/New_York,160.02,160.37,160.02,160.19,1775
20230808 10:00:00 America/New_York,159.57,159.67,159.57,159.66,551
20230808 11:00:00 America/New_York,160.04,160.09,160.03,160.08,2037
20230808 12:00:00 America/New_York,160.08,160.08,160.08,160.08,0
20230808 13:00:00 America/New_York,160.08,160.08,160.08,160.08,0
20230808 14:00:00 America/New_York,160.17,160.17,160.17,160.17,157
20230808 15:00:00 America/New_York,160.58,160.8,160.58,160.8,1088
20230809 10:00:00 America/New_York,161.7,162.28,161.69,162.28,5454
20230809 11:00:00 America/New_York,162.33,162.33,162.21,162.22,1500
20230809 12:00:00 America/New_York,161.4,161.67,161.39,161.67,270
20230809 13:00:00 America/New_York,161.87,161.93,161.87,161.93,200
20230809 14:00:00 America/New_York,162.03,162.04,162.03,162.03,182
20230809 15:00:00 America/New_York,161.85,161.85,161.52,161.52,1265
20230810 09:30:00 America/New_York,162.12,162.95,162.12,162.95,386
20230810 10:00:00 America/New_York,163.81,163.81,163.1,163.1,270
20230810 11:00:00 America/New_York,163.1,163.1,163.1,163.1,0
20230810 12:00:00 America/New_York,162.0,162.0,162.0,162.0,600
20230810 13:00:00 America/New_York,161.68,161.68,161.34,161.34,621
20230810 14:00:00 America/New_York,161.34,161.34,161.34,161.34,0
20230810 15:00:00 America/New_York,162.14,162.14,162.14,162.14,100
20230811 09:30:00 America/New_York,161.15,161.34,161.15,161.34,290
20230811 10:00:00 America/New_York,161.56,161.57,161.56,161.56,104
20230811 11:00:00 America/New_York,161.51,161.59,161.48,161.48,500
20230811 12:00:00 America/New_York,161.74,161.74,161.73,161.74,309
20230811 13:00:00 America/New_York,161.74,161.74,161.74,161.74,0
20230811 14:00:00 America/New_York,161.87,161.87,161.86,161.86,825
20230811 15:00:00 America/New_York,161.86,161.86,161.86,161.86,0
20230814 09:30:00 America/New_York,161.27,161.9,161.26,161.9,442
20230814 10:00:00 America/New_York,161.99,162.0,161.99,162.0,300
20230814 11:00:00 America/New_York,161.94,161.94,161.94,161.94,355
20230814 12:00:00 America/New_York,162.06,162.08,162.05,162.06,814
20230814 13:00:00 America/New_York,162.06,162.06,162.06,162.06,0
20230814 14:00:00 America/New_York,162.32,162.35,162.31,162.35,841
20230814 15:00:00 America/New_York,162.04,162.19,162.03,162.19,300
20230815 09:30:00 America/New_York,161.85,161.85,161.84,161.85,498
20230815 10:00:00 America/New_York,161.68,161.68,161.67,161.67,200
20230815 11:00:00 America/New_York,162.4,162.45,162.24,162.45,616
20230815 12:00:00 America/New_York,162.45,162.45,162.45,162.45,0
20230815 13:00:00 America/New_York,162.45,162.45,162.45,162.45,0
20230815 14:00:00 America/New_York,162.45,162.45,162.45,162.45,0
20230815 15:00:00 America/New_York,162.17,162.17,162.11,162.11,296
20230816 09:30:00 America/New_York,161.06,161.06,161.06,161.06,655
20230816 10:00:00 America/New_York,161.04,161.14,161.04,161.11,811
20230816 11:00:00 America/New_York,161.0,161.0,160.93,160.94,200
20230816 12:00:00 America/New_York,160.94,160.94,160.94,160.94,0
20230816 13:00:00 America/New_York,160.94,160.94,160.94,160.94,0
20230816 14:00:00 America/New_York,160.7,160.96,160.7,160.89,1025
20230816 15:00:00 America/New_York,160.47,160.48,160.18,160.3,889
20230817 09:30:00 America/New_York,160.72,160.72,160.72,160.72,1283
20230817 10:00:00 America/New_York,160.72,160.72,160.72,160.72,0
20230817 11:00:00 America/New_York,160.72,160.72,160.72,160.72,0
20230817 12:00:00 America/New_York,160.32,160.46,160.27,160.46,413
20230817 13:00:00 America/New_York,160.3,160.43,160.3,160.43,600
20230817 14:00:00 America/New_York,159.98,159.98,159.93,159.93,226
20230817 15:00:00 America/New_York,159.82,159.85,159.69,159.85,2443
20230818 11:00:00 America/New_York,159.02,159.08,159.01,159.01,700
20230818 12:00:00 America/New_York,159.01,159.01,158.68,158.93,619
20230818 13:00:00 America/New_York,158.84,158.84,158.84,158.84,100
20230818 14:00:00 America/New_York,159.17,159.17,159.11,159.11,200
20230818 15:00:00 America/New_York,159.23,159.23,159.22,159.22,200
20230821 09:30:00 America/New_York,159.4,159.4,159.08,159.28,882
20230821 10:00:00 America/New_York,159.9,160.07,159.9,160.03,700
20230821 11:00:00 America/New_York,160.01,160.01,159.71,159.72,254
20230821 12:00:00 America/New_York,160.03,160.6,160.03,160.6,500
20230821 13:00:00 America/New_York,160.8,161.0,160.8,161.0,200
20230821 14:00:00 America/New_York,161.19,161.19,161.19,161.19,35521
20230821 15:00:00 America/New_York,161.37,161.43,161.37,161.43,365
